chapter,entity,entity_type,count
81,พระศาสดา,PERSON,1
81,พระเจ้าปัญจปัญจ,PERSON,1
81,องค์พระศาสดาครั้น,PERSON,1
81,องค์เจ้าตรัสเล่าชาดก,PERSON,1
81,เที่ยวปัจจัยบริจาค,PERSON,1
82,กอง,LOCATION,2
82,กินเน่า,LOCATION,1
82,บ้านโน้น,LOCATION,1
82,หรอก,LOCATION,1
82,เน่า,LOCATION,1
82,โรงสลาก,LOCATION,1
82,ช้าง,ORGANIZATION,4
82,ช้างเฮ้ยเหม็น,ORGANIZATION,1
82,จากการ,PERSON,1
82,พระเจ้าชอบ,PERSON,1
82,พระเชตวันมหาวิหาร,PERSON,1
82,หนอนคูกระจ้อยร่อย,PERSON,1
82,ฮ่ะฮ่า,PERSON,1
82,เจ้าช้าง,PERSON,1
82,เจ้าช้างขี้ขลาด,PERSON,1
82,เจ้าช้างขี้ขลาดอย่าเจ้าช่างขี้ขลาด,PERSON,1
82,เจ้าหนอนคู,PERSON,2
82,เจ้าหนอนคูกระจ้อยร่อย,PERSON,1
82,เจ้าเจ้าหนอนคูชั้นต่ำ,PERSON,1
82,เหมือนกัน,PERSON,1
82,แล้วจึงหนอนคู,PERSON,1
82,ได้กลิ่น,PERSON,1
83,กรุงพาราณสี,LOCATION,2
83,พระศาสดา,LOCATION,1
83,อุปัชฌาย์,ORGANIZATION,1
83,พระเจ้าค่ะ,PERSON,1
83,พระโพธิสัตว์บังเกิดสกุล,PERSON,1
83,ลูกเอ๋ยเจ้า,PERSON,1
83,ลูกแม่,PERSON,1
83,ล่อลวงโจร,PERSON,1
83,หลวงพี่เจ้าค่ะ,PERSON,1
83,เจ้าพระ,PERSON,1
83,เจ้าล่ะท่านพ่อ,PERSON,1
83,แบบนี้,PERSON,1
83,เช้า,TIME,1
84,ครั้นชายหนุ่มสมเด็จพระสัมมาสัมพุทธเจ้า,PERSON,1
84,ชายหนุ่มพระอริ,PERSON,1
84,ชายหนุ่มเล่า,PERSON,1
84,ปานาบาต,PERSON,1
84,พระสัมมาสัมพุทธเจ้าเป็นที่ตั้ง,PERSON,1
84,พระอริ,PERSON,3
84,พระอริสาวกยืนกราน,PERSON,1
84,พระอริสาวกเจ้าระลึกถึงพระรัตนตรัย,PERSON,1
84,พี่,PERSON,1
84,สมเด็จพระสัมมาสัมพุทธ,PERSON,1
84,สมเด็จพระสัมมาสัมพุทธเจ้า,PERSON,4
84,สมเด็จพระสัมมาสัมพุทธเจ้าธรรม,PERSON,1
84,สมเด็จพระสัมมาสัมพุทธเจ้าพระเชตวันวิหาร,PERSON,1
84,สำรวจ,PERSON,1
84,ฮ่าฮ่าฮ่า,PERSON,1
84,แทบ,PERSON,1
85,สองพี่น้อง,LOCATION,1
85,เศวตฉัตร,LOCATION,1
85,คู่งาม,PERSON,1
85,จุลสุภ,PERSON,3
85,จุลสุภพญาช้างฉัททันต์,PERSON,1
85,ช้างจุลสุภ,PERSON,3
85,น้อง,PERSON,2
85,น้องจุลสุภ,PERSON,2
85,น้องอธิษฐานพี่นะจ๊ะ,PERSON,1
85,น้องอยากได้,PERSON,1
85,น้องอยากได้รัศมี,PERSON,1
85,บุญได้รับใช้,PERSON,1
85,พระนางจุลสุภ,PERSON,1
85,พระนางจุลสุภกำเนิดภิกษุณีพรานช้างโสณกำเนิดพระพญาช้างฉัททันต์,PERSON,1
85,พระนางจุลสุภห้วงเวทนาการ,PERSON,1
85,พระนางรัศมีคู่งาม,PERSON,1
85,พระปัจเจกพุทธเจ้า,PERSON,3
85,พระมหา,PERSON,1
85,พระระลึกเหตุการณ์ญาณ,PERSON,1
85,พระราช,PERSON,1
85,พี่ช้างมหาสุภ,PERSON,1
85,พี่ช้างสุภ,PERSON,1
85,มหาสุภผิวกายจุลสุภผิวกาย,PERSON,1
85,เจ้า,PERSON,1
86,นั้นแหละทรัพย์พระราชา,PERSON,1
86,พระราชมโหสถบัณฑิต,PERSON,1
86,พระราชอุทยาน,PERSON,1
86,พระราชาพระนามเทหะราชเทหะ,PERSON,1
86,พระเจ้าประทับพระ,PERSON,1
86,พระเจ้าเทหราช,PERSON,1
86,ฮ่ะฮ่ะฮ่ะ,PERSON,1
86,ฮ่ะฮ่ะฮ่ะฮ่ะ,PERSON,1
86,ฮ่ะฮ่าฮ่า,PERSON,1
86,ฮ่าฮ่าฮ่า,PERSON,2
86,เหมือนกัน,PERSON,1
86,เอ้,PERSON,1
86,เฮอะเฮอะเฮอะตอนนี้ทรัพย์เสมอพระราชา,PERSON,1
87,พาราณสี,LOCATION,1
87,จุลปทุมพระชายาเสด็จป่า,PERSON,1
87,ช่างงาม,PERSON,1
87,นะจ๊ะพี่,PERSON,1
87,น้อง,PERSON,3
87,น้องทนไม่ไหว,PERSON,1
87,น้องแบกพี่ทางโน้น,PERSON,1
87,น้ำสัก,PERSON,1
87,พระจุลปทุมกุมาร,PERSON,2
87,พระพุทธเจ้าโจรกำเนิดพระพญาเหี้ยกำเนิดพระจุลปทุมกุมารเสวยพระชาติ,PERSON,1
87,รูปมิสตรี,PERSON,1
87,สมเด็จพระศาสดาจุลปทุม,PERSON,1
87,สมเด็จศาสดา,PERSON,1
87,เชิญพี่พักนะจ๊ะ,PERSON,1
87,เสด็จพี่ช่วยด้วยเสด็จพี่,PERSON,1
88,กิจทาส,PERSON,1
88,ตีตราเครื่องหมายทาส,PERSON,1
88,ทาสีทาสคลอดบุตร,PERSON,1
88,ท่านพี่,PERSON,1
88,นคร,PERSON,1
88,น้องปวดท้อง,PERSON,1
88,น้องหญิง,PERSON,2
88,พระพระเจ้าพระศาสดา,PERSON,1
88,พาราณสีนครครอง,PERSON,1
88,ภิกษุโอ้อวดพาราณสีเศรษฐีเสวยพระชาติฺตฺวานเสย,PERSON,1
88,วันหนึ่งพาราณสีเศรษฐีธิดาปัจจันตเศรษฐี,PERSON,1
88,อดทนทาสี,PERSON,1
88,อดทนน้องหญิง,PERSON,1
88,ฮ่า,PERSON,1
88,ฺตฺวานเสย,PERSON,1
88,เจ้า,PERSON,1
88,เจ้าชายแดนชนบท,PERSON,1
88,เอ๋ย,PERSON,1
89,กรุง,LOCATION,2
89,บรรลุธรรม,PERSON,1
89,ปรากกายสมิทธิธรรม,PERSON,1
89,พระ,PERSON,1
89,พระดาบสจิตปฏิพัทธ์,PERSON,1
89,พระศาสดา,PERSON,3
89,พระสมิทธิเถระ,PERSON,1
89,ลูก,PERSON,1
89,วันหนึ่งท่านสมิทธิเถระตลอดคืนยันรุ่ง,PERSON,1
89,สมิทธิภิกษุรูปนี้ผิวกายผุดผ่องทองคำ,PERSON,1
89,อาบน้ำชำระล้าง,PERSON,1
89,อาศัยศึกษาธรรมจิตอธิษฐาน,PERSON,1
89,อุปสรรคธรรม,PERSON,1
90,พระเชตวันมหาวิหาร,LOCATION,1
90,ลูกรักเจ้า,ORGANIZATION,1
90,งามมารยาทกิริยา,PERSON,1
90,ตับ,PERSON,1
90,ผัก,PERSON,1
90,พระ,PERSON,1
90,พระเชตวันมหาวิหาร,PERSON,1
90,สมเด็จพระบรมศาสดา,PERSON,1
90,สมเด็จพระบรมศาสดาสัมมาสัมพุทธเจ้า,PERSON,1
90,สมเด็จพระสัมมาสัมพุทธเจ้า,PERSON,2
90,เจ้ากุมาริกาธรรมหิริตับ,PERSON,1
91,พี่เจ้า,ORGANIZATION,1
91,กลางคืนเดือน,PERSON,1
91,นะจ๊ะพี่น้อง,PERSON,1
91,น้อง,PERSON,4
91,น้องนะจ๊ะพี่,PERSON,1
91,น้องนะจ๊ะพี่คิดดู,PERSON,1
91,น้องพี่,PERSON,1
91,น้องพี่น้อง,PERSON,1
91,น้องพี่เดินพี่คิดดู,PERSON,1
91,น้องหญิง,PERSON,2
91,น้องหญิงที่รักเทวดา,PERSON,1
91,น้องหญิงพี่เจ้า,PERSON,1
91,น้องหญิงอันเป็นที่รัก,PERSON,1
91,น้องหญิงเจ้าห่มผ้าขาวนี้พี่,PERSON,1
91,ผ้าย้อมดอกไปเที่ยว,PERSON,1
91,พระศาสดา,PERSON,1
91,พระสัมมาสัมพุทธเจ้าพระ,PERSON,1
91,พากันเหมือน,PERSON,1
91,พี่ผ้าย้อมดอก,PERSON,1
91,หญิงพี่,PERSON,1
91,หญิงพี่ทำได้,PERSON,1
91,เทวดา,PERSON,1
91,เหมือนกันโทษเสียบ,PERSON,1
92,เหนื่อย,LOCATION,1
92,บาท,MONEY,1
92,กินไหมหิว,PERSON,1
92,ชื่นใจ,PERSON,1
92,พระบาท,PERSON,1
92,พระลิง,PERSON,1
92,พระสัมมาสัมพุทธเจ้า,PERSON,1
92,พระสัมมาสัมพุทธเจ้าประทับพระ,PERSON,1
92,พระเทวทัต,PERSON,1
92,พระเทวทัตธรรมองค์พระสัมมาสัมพุทธเจ้าสนทนาธรรม,PERSON,1
92,พระเทวทัตหิน,PERSON,1
92,เจ้า,PERSON,1
92,ใจบุญ,PERSON,1
93,กรุงพาราณสี,LOCATION,2
93,สำนัก,ORGANIZATION,1
93,สำนักวันหนึ่ง,ORGANIZATION,1
93,ธรรม,PERSON,1
93,ผีเสื้อลูกดอกไม้,PERSON,1
94,เมืองตักศิลา,LOCATION,1
94,ธัมมสำนักลูกศิษย์แทน,ORGANIZATION,1
94,เมืองตักศิลา,ORGANIZATION,1
94,กระดูกแพะ,PERSON,1
94,คนรับใช้บ้านของธัมมปาลกุมารบ้านตระกูลธัมม,PERSON,1
94,คนในตระกูลธัมมปาลหัวเราะ,PERSON,1
94,ตระกูลธัมมปาลพราหมณ์ตระกูลนี้รักษาธรรม,PERSON,1
94,ท่านอาจารย์ธัมม,PERSON,1
94,ท่านอาจารย์ธัมมปาลกุมารลูกตอนนี้สบายดี,PERSON,1
94,ธัมมธรรม,PERSON,1
94,ธัมมปาลกุมา,PERSON,1
94,ธัมมปาลกุมาร,PERSON,1
94,ธัมมปาลกุมารมา,PERSON,1
94,ธัมมปาลกุมาแน่ๆ,PERSON,1
94,บุตรมารดาบิดาสามีภรรยาทาสคนรับใช้,PERSON,1
94,บ้านของธัมมปาลกุมาร,PERSON,1
94,ประพฤติธรรม,PERSON,1
94,พระครั้น,PERSON,1
94,พระสมณะ,PERSON,1
94,พระเจ้า,PERSON,1
94,พระเจ้ามหาราช,PERSON,1
94,พวกเราประพฤติธรรมฟังธรรมธรรม,PERSON,1
94,อาจารย์ทิศา,PERSON,1
94,อาจารย์ทิศากระดูกแพะ,PERSON,1
95,เฝ้าพระราชอุทยาน,LOCATION,1
95,กินมะม่วง,PERSON,1
95,พระจันจัน,PERSON,1
95,พระราชอุทยาน,PERSON,1
95,พระราชอุทยานของพระเจ้าพาราณสี,PERSON,1
95,พระศาสดา,PERSON,1
95,พระศาสดาเจ้าภิกษุฉัพพัีย์,PERSON,1
95,หญิง,PERSON,1
95,เจ้าประทับพระ,PERSON,1
96,สวน,DATE,1
96,พระราชอุทยาน,LOCATION,1
96,แม่ดีใจจริงๆ,LOCATION,1
96,ธรรม,PERSON,1
96,น้อง,PERSON,2
96,น้องเองก็,PERSON,1
96,น้องเอ๋ย,PERSON,2
96,ปริกานี้ธรรม,PERSON,1
96,ปริกานี้พระราชนิเวศน์,PERSON,1
