entity_type,word,frequency,rank
PERSON,สมานโคตรนักบวชผู้ว่ายากสอนยาก,1,918
PERSON,สมเด็จพระสัมมาสัมพุทธเจ้าโปรดพระเชตวันมหา,1,919
PERSON,อินสมานชาดก,1,920
PERSON,สมานโคตร,1,921
PERSON,พ่อบุญทิ้งเอ๋ย,1,922
PERSON,ฤาษีพระอาจารย์ตักเตือนห้ามปรามอินสมาน,1,923
PERSON,เจ้าบุญทิ้งกิน,1,924
PERSON,ฮ่าเจ้าบุญทิ้ง,1,925
PERSON,อาจารย์เตือนเจ้า,1,926
PERSON,สมานโคตรเลี้ยงดูช้าง,1,927
PERSON,บุญทิ้งเอ๋ย,1,928
PERSON,อินสมานโคตรผู้ว่ายากสอนยากบุญทิ้ง,1,929
PERSON,เฮ้อลูกพ่อเหนื่อยเหนื่อย,1,930
PERSON,ช้างป่าอินสมานโคตร,1,931
PERSON,อินสมานโคตรเลี้ยงอาศรมช้างหนุ่มวิ่งสมานโคตร,1,932
PERSON,เข้าไปหาอินสมานโคตรอินสมานโคตรผลไม้,1,933
PERSON,น่าเศร้าใจอินสมานโคตรต้องมาจบชีวิต,1,934
PERSON,บุญทิ้ง,1,935
PERSON,วิ่งอินสมานโคตร,1,936
PERSON,กระทืบอินสมานโคตรโอ้ยบุญทิ้ง,1,937
PERSON,ซ้ำอินสมานโคตรตายอย่างน่าอนาถช้างป่าเกเรเชือก,1,938
PERSON,ทิ้งอินสมานโคตรช้างหนุ่มทิ้งตายอย่างน่าอนาถ,1,939
PERSON,อินสมานโคตรต้องมาจบชีวิต,1,940
PERSON,ช่วยกันอินสมานโคตร,1,941
PERSON,สมเด็จพระสัมมาสัมพุทธเจ้าตรัสเล่าอินสมานชาดก,1,942
PERSON,เจ้าหัวรั้น,1,943
PERSON,พระศาสดาแล้วจึง,1,944
PERSON,วิปัสสนาธรรมสมควรสมณะเพศ,1,945
PERSON,พากันวิปัสสนาธรรมสมควรสมณะ,1,946
PERSON,พระเถระแก่ๆคอกันเที่ยวร้องไห้วิหาร,1,947
PERSON,ขี้หัว,1,948
PERSON,เจ้าเอ๋ยเจ้าช่าง,1,949
PERSON,หัวเจ้า,1,950
PERSON,ทาสีเผลอหลับ,1,951
PERSON,ไล่,1,952
PERSON,ทาสีจนได้,1,953
PERSON,ฮ่ะแพะแน่ๆ,1,954
PERSON,เจ้าแพะแอบมากินข้าวเปลือกทาสี,1,955
PERSON,ราช,1,956
PERSON,เก้าร้อยเก้าสิบเก้าตัวทาสีไล่เจ้าแพะแอบ,1,957
PERSON,พญาโพธิสัตว์ฝูง,1,958
PERSON,พระมหาสัตว์หายเหนื่อยพระบารมี,1,959
PERSON,ภัยบังเกิดปุโรหิต,1,960
PERSON,พราหมณ์ปุโรหิตแก้แค้นเจ้าถ่ายพระราชาคำของพญาโพธิสัตว์,1,961
PERSON,มหาราชเจริญฝูงกานั้น,1,962
PERSON,พระเจ้ากำเนิดพระพญาโพธิสัตว์,1,963
PERSON,พระพุทธองค์ทรงมี,1,964
PERSON,เสา,1,965
PERSON,น้องโธ่,1,966
PERSON,พระพุทธเจ้าทรงมีพระ,1,967
PERSON,ภิกษุทุกข์,1,968
PERSON,อดีตชาติพระเจ้าพรหมทัตครองพาราณสีปลา,1,969
PERSON,น้องปลาแสนสวยไหมพี่ช่างขยัน,1,970
PERSON,ปลา,1,971
PERSON,น้องปลาพี่,1,972
PERSON,พระสัมมาสัมพุทธเจ้าตรัสมัจฉชาดก,1,973
PERSON,ปลากำเนิด,1,974
PERSON,พราหมณ์ปุโรหิตพระพุทธเจ้ามังมังมังมัง,1,975
PERSON,ปลาตัว,1,976
PERSON,สาลี,1,977
PERSON,เสนาบดีเจริญต้นไม้,1,978
PERSON,พระสมเด็จพระสัมมาสัมพุทธเจ้า,1,979
PERSON,พระศาสดาสมควร,1,980
PERSON,เจ้าลิงอีกแล้ว,1,981
PERSON,ไหมชอบรัง,1,982
PERSON,แย่เซ็ง,1,983
PERSON,เฮ้ยเบื่อ,1,984
PERSON,พี่ลิง,1,985
PERSON,น้องรองน้อง,1,986
PERSON,รองน้องช้าง,1,987
PERSON,น้องช้างพี่,1,988
PERSON,น้องนะจ๊ะหลวงพี่พรุ่งนี้น้องนะจ๊ะ,1,989
PERSON,น้องหญิงน้องหลวงพี่,1,990
PERSON,พระศาสดาตรัสชาดกดังนี้,1,991
PERSON,โลหิตสีน้ำตาลน้องชื่อโลหิต,1,992
PERSON,วิวาห์บุตรสาวชาวนาก็เจ้า,1,993
PERSON,เจ้ากะได้รับการดูแล,1,994
PERSON,เจ้าเจ้าหญิงแน่ๆ,1,995
PERSON,ผูก,1,996
PERSON,หญิงรัก,1,997
PERSON,หญิงหญิง,1,998
PERSON,โลหิตน้องความจริง,1,999
PERSON,กำเนิดภิกษุรูปนี้โลหิตกำเนิด,1,1000
PERSON,พระโคมหาโลหิตพระพุทธเจ้าเจ้าอย่าหมู,1,1001
PERSON,น้องดีใจจริงๆ,1,1002
PERSON,ภิกษุณียินดีท่านวินัยเข้มงวด,1,1003
PERSON,ภิกษุณีเมตตา,1,1004
PERSON,พระเทวทัตวิหารเชตวันพระพุทธเจ้า,1,1005
PERSON,ไม่เป็นอันบำเพ็ญ,1,1006
PERSON,พระว่างเว้น,1,1007
PERSON,แม่ภิกษุณี,1,1008
PERSON,พระเทวทัตพระสัมมาสัมพุทธเจ้าแล้วก็,1,1009
PERSON,สติญาณ,1,1010
PERSON,พญากวางนิโครธ,1,1011
PERSON,ลูกพญากวางนิโครธ,1,1012
PERSON,พญากวางกำเนิดพระเทวทัตบริวารพญากำเนิดบริวารพระเทวทัตแม่กวางกำเนิด,1,1013
PERSON,สักกะเทวราช,1,1014
PERSON,กรรมอันเป็นบาปนั้นให้ผล,1,1015
PERSON,รังชาดกพาราณสี,1,1016
PERSON,พระปัจเจกพุทธเจ้าพุ่ง,1,1017
PERSON,พระปัจเจกพุทธเจ้าปาน,1,1018
PERSON,บังเกิดลุ่มถ่านขนาดใหญ่ปานขวางทางอยู่,1,1019
PERSON,งั้นเจ้าลองไปดู,1,1020
PERSON,ลุ่มถ่านเพลิงขนาดใหญ่ขวางทาง,1,1021
PERSON,เฮอะฮ่า,1,1022
PERSON,พระปัจเจกพุทธเจ้าบริสุทธิ์,1,1023
PERSON,พระกาละพระชุน,1,1024
PERSON,พระชุนข้างขึ้น,1,1025
PERSON,พระชุน,1,1026
PERSON,พระตัดสินปัญหา,1,1027
PERSON,ป่าแห่งหนึ่ง,1,1028
PERSON,พระกาละราชสีห์กำเนิดพระชุนฤาษี,1,1029
PERSON,บัณฑิตบุตรเศรษฐี,1,1030
PERSON,ชั่ง,1,1031
PERSON,ฤาษีเพียรบรรลุธรรม,1,1032
PERSON,งูพิษ,1,1033
PERSON,เหมือนข้า,1,1034
PERSON,เฮ้อเจ้าชั่ง,1,1035
PERSON,ฝากเจ้าเอ้,1,1036
PERSON,หิวดุร้ายเวฬุ,1,1037
PERSON,เชื้อแสนสักนิด,1,1038
PERSON,โอ๊ยเวฬุลูกรัก,1,1039
PERSON,โอ๊ยแสนน่ารักงูพิษดุร้ายเวฬุ,1,1040
